"Queen's Indian Defense, Classical Variation, Traditional Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3","E17","29.3%","18.8%","51.9%"
"Queen's Indian Defense, Classical Variation, Traditional Variation, Main Line"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 Ne4 8.Qc2 Nxc3 9.Qxc3","E19","26.6%","20.0%","53.3%"
"Queen's Indian Defense, Classical Variation, Traditional Variation, Nimowitsch Line"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 d5","E18","21.7%","45.6%","32.7%"
"Queen's Indian Defense, Euwe Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.b3","E17","41.4%","19.4%","39.2%"
"Queen's Indian Defense, Fianchetto Traditional"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7","E15","21.9%","44.7%","33.4%"
"Queen's Indian Defense, Fianchetto Variation, Check Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+","E15","23.1%","35.0%","41.9%"
"Queen's Indian Defense, Fianchetto Variation, Check Variation, Intermezzo Line"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7","E15","22.9%","27.9%","49.3%"
"Queen's Indian Defense, Fianchetto Variation, General"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3","E15","28.5%","21.2%","50.3%"
"Queen's Indian Defense, Fianchetto Variation, Kramnik Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Re1","E17","47.5%","14.0%","38.6%"
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6","E15","27.7%","34.7%","37.6%"
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation, Nimzowitsch Attack"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Qa4","E15","30.2%","26.1%","43.7%"
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation, Quiet Line"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3","E15","28.5%","28.3%","43.2%"
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation, Timman's Line"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Qb3","E15","34.0%","21.6%","44.4%"
"Queen's Indian Defense, Fianchetto Variation, Rubinstein Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5 6.d5 exd5 7.Nh4","E16","45.3%","26.7%","28.0%"
"Queen's Indian Defense, Fianchetto Variation, Saemisch Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5","E15","27.3%","36.2%","36.6%"
"Queen's Indian Defense, General"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6","E12","41.7%","29.1%","29.2%"
"Queen's Indian Defense, Kasparov Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3","E12","32.2%","31.2%","36.5%"
"Queen's Indian Defense, Kasparov Variation, Botvinnik Attack"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.Bg5 h6 6.Bh4 g5 7.Bg3 Nh5","E12","37.7%","27.1%","35.3%"
"Queen's Indian Defense, Kasparov Variation, General"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.Bg5 h6 6.Bh4 Bb4","E13","30.7%","36.9%","32.4%"
"Queen's Indian Defense, Kasparov-Petrosian Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3","E17","56.7%","20.5%","22.8%"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Andersson Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 Ne4","E12","20.5%","36.7%","42.9%"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Classical Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 exd5","E12","18.7%","41.0%","40.3%"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Hedgehog Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 g6","E17","30.1%","32.3%","37.6%"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Kasparov Attack"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 Nxd5 7.Qc2","E12","36.8%","22.9%","40.4%"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Main Line"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5","E12","22.6%","31.9%","45.5%"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Marco Defense"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 Be7","E12","21.5%","54.0%","24.5%"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Petrosian Attack"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 Nxd5 7.e3","E12","35.4%","22.7%","41.9%"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Romanishin Attack"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 Nxd5 7.Bd2","E12","37.3%","20.5%","42.2%"
"Queen's Indian Defense, Miles Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Bf4","E12","38.4%","25.3%","36.3%"
"Queen's Indian Defense, Opocensky Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.Nc3 Ne4 7.Bd2","E17","41.7%","15.2%","43.0%"
"Queen's Indian Defense, Petrosian Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3","E12","36.4%","28.6%","35.0%"
"Queen's Indian Defense, Petrosian Variation, Farago Defense"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Ba6 5.Qc2 Bb7","E11","29.0%","32.6%","38.4%"
"Queen's Indian Defense, Riumin Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 Be7","E16","24.3%","39.3%","36.4%"
"Queen's Indian Defense, Spassky System"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.e3","E14","32.1%","29.0%","39.0%"
"Queen's Indian Defense, Yates Variation"," 1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 a5","E16","22.4%","33.5%","44.0%"
"Rat Defense, Accelerated Gurgenidze"," 1.e4 g6 2.d4 d6 3.Nc3 c6","B07","33.9%","35.1%","31.0%"
"Rat Defense, Antal Defense"," 1.e4 d6 2.d4 Nd7","B07","30.9%","47.3%","21.8%"
"Rat Defense, English Rat"," 1.d4 d6 2.c4 e5","A41","39.5%","27.3%","33.2%"
"Rat Defense, Harmonist"," 1.e4 d6 2.f4","B07","41.4%","33.9%","24.7%"
"Rat Defense, See also,  Modern Defense (for lines with ...g6)"," 1.d4 d6","A41","32.1%","37.4%","30.5%"
"Rat Defense, Small Center Defense"," 1.e4 d6 2.d4 e6","C00","16.7%","70.6%","12.8%"
"Reti Opening, Advance Variation"," 1.Nf3 d5 2.c4 d4","A09","34.3%","33.6%","32.0%"
"Reti Opening, Anglo-Slav Variation, Bled Variation"," 1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 g6","A12","19.1%","46.1%","34.8%"
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation II"," 1.Nf3 d5 2.c4 c6 3.b3 Bg4","A12","32.1%","29.6%","38.3%"
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation III"," 1.Nf3 d5 2.c4 c6 3.b3","A12","38.7%","32.3%","29.1%"
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation"," 1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2","A12","48.0%","21.1%","30.9%"
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation, Stonewall Line"," 1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 e6 5.g3 Be7 6.Bg2 O-O 7.O-O","A12","47.4%","21.2%","31.4%"
"Reti Opening, Anglo-Slav Variation, Capablanca Variation"," 1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 Bg4","A12","27.2%","28.5%","44.3%"
"Reti Opening, Anglo-Slav Variation, London Defensive System"," 1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.g3 Bf5","A12","28.8%","38.8%","32.5%"
"Reti Opening, Anglo-Slav Variation, New York System"," 1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 Bf5","A12","27.9%","39.9%","32.2%"
"Reti Opening, Anglo-Slav Variation, Torre System"," 1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.g3 Bg4","A12","31.4%","28.8%","39.8%"
"Reti Opening, General"," 1.Nf3 d5 2.c4","A09","42.0%","22.1%","35.9%"
"Reti Opening, Reti Gambit"," 1.Nf3 d5 2.c4 dxc4","A09","23.1%","41.5%","35.3%"
"Reti Opening, Reversed Blumenfeld Gambit"," 1.Nf3 d5 2.c4 d4 3.e3 c5 4.b4","A09","46.8%","28.1%","25.2%"
"Rubinstein Opening"," 1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5 5.b3","D05","43.8%","28.5%","27.7%"
"Rubinstein Opening, Bogoljubow Defense"," 1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5 5.b3 Nc6 6.Bb2 Bd6 7.O-O O-O","D05","33.3%","34.5%","32.1%"
"Rubinstein Opening, Classical Defense"," 1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5 5.b3 Nc6 6.Bb2 Be7 7.O-O O-O","D05","27.6%","40.3%","32.1%"
"Russian Game, Classical Attack"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4","C42","42.4%","20.7%","36.9%"
"Russian Game, Classical Attack, Berger Variation"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.Re1 Bg4 9.c3 f5 10.Nbd2","C42","36.0%","37.6%","26.3%"
"Russian Game, Classical Attack, Chigorin Variation"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.Re1","C42","39.1%","20.0%","40.9%"
"Russian Game, Classical Attack, Chigorin Variation, Browne Attack"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4 Nb4 9.cxd5","C42","35.3%","15.9%","48.7%"
"Russian Game, Classical Attack, Chigorin Variation, Main Line"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4 Nb4 9.Be2","C42","34.2%","14.1%","51.7%"
"Russian Game, Classical Attack, Jaenisch Variation"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4","C42","41.5%","17.5%","41.1%"
"Russian Game, Classical Attack, Marshall Variation"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Bd6","C42","26.8%","40.4%","32.8%"
"Russian Game, Classical Attack, Mason Variation"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O O-O","C42","12.0%","51.0%","36.9%"
"Russian Game, Classical Attack, Mason-Showalter Variation"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Nc6","C42","21.2%","38.1%","40.6%"
"Russian Game, Classical Attack, Staunton Variation"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Bd6 7.O-O O-O 8.c4 c6","C42","19.9%","41.5%","38.6%"
"Russian Game, Cochrane Gambit, Center Variation"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nxf7 Kxf7 5.d4","C42","55.7%","31.2%","13.1%"
"Russian Game, Cozio (Lasker) Attack"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.Qe2","C42","16.6%","14.1%","69.3%"
"Russian Game, Damiano Variation, Kholmov Gambit"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 Nxe4 4.Qe2 Qe7","C42","23.7%","40.1%","36.2%"
"Russian Game, French Attack"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d3","C42","31.4%","22.4%","46.1%"
"Russian Game, General"," 1.e4 e5 2.Nf3 Nf6","C42","29.8%","43.7%","26.5%"
"Russian Game, Kaufmann Attack"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.c4","C42","42.3%","17.0%","40.7%"
"Russian Game, Millenium Attack"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.Bd3","C42","46.0%","17.9%","36.1%"
"Russian Game, Modern Attack"," 1.e4 e5 2.Nf3 Nf6 3.d4","C43","47.0%","23.6%","29.4%"
"Russian Game, Modern Attack, Center Attack"," 1.e4 e5 2.Nf3 Nf6 3.d4 exd4 4.e5 Ne4 5.Qxd4","C43","44.8%","15.6%","39.6%"
"Russian Game, Modern Attack, Center Variation"," 1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Bd3","C43","44.2%","17.9%","37.9%"
"Russian Game, Modern Attack, Murrey Variation"," 1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Bd3 Nc6","C43","20.8%","37.7%","41.5%"
"Russian Game, Modern Attack, Trifunovic Variation"," 1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Bd3 d5 5.Nxe5 Bd6 6.O-O O-O 7.c4 Bxe5","C43","20.6%","43.4%","36.0%"
"Russian Game, Nimzowitsch Attack"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.Nc3","C42","42.7%","17.4%","39.9%"
"Russian Game, Paulsen Attack"," 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nc4","C42","41.4%","22.9%","35.7%"
"Russian Game, Three Knights Game"," 1.e4 e5 2.Nf3 Nf6 3.Nc3","C42","41.5%","29.2%","29.3%"
"Russian Game, Urusov Gambit"," 1.e4 e5 2.Nf3 Nf6 3.Bc4","C42","39.1%","45.3%","15.6%"
"Saragossa Opening, General"," 1.c3","A00","30.8%","42.6%","26.6%"
"Scandinavian Defense, Anderssen Counterattack"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.d4 e5","B01","24.3%","53.5%","22.1%"
"Scandinavian Defense, Bronstein Variation"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qd6 4.d4 Nf6 5.Nf3 a6","B01","28.3%","40.5%","31.2%"
"Scandinavian Defense, Classical Variation"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.d4 Nf6 5.Nf3 Bf5","B01","25.5%","41.9%","32.6%"
"Scandinavian Defense, General"," 1.e4 d5","B01","42.9%","37.5%","19.6%"
"Scandinavian Defense, GrÃ¼nfeld Variation"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.d4 Nf6 5.Nf3 Bf5 6.Ne5 c6 7.g4","B01","51.7%","18.1%","30.2%"
"Scandinavian Defense, Gubinsky-Melts Defense"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qd6","B01","30.4%","38.5%","31.2%"
"Scandinavian Defense, Icelandic-Palme Gambit"," 1.e4 d5 2.exd5 Nf6 3.c4 e6","B01","33.8%","41.6%","24.6%"
"Scandinavian Defense, Kiel Variation"," 1.e4 d5 2.exd5 Nf6 3.d4 Nxd5 4.c4 Nb4","B01","34.8%","49.6%","15.6%"
"Scandinavian Defense, Lasker Variation"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.d4 Nf6 5.Nf3 Bg4 6.h3","B01","51.6%","22.9%","25.5%"
"Scandinavian Defense, Main Lines"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5","B01","28.7%","43.0%","28.3%"
"Scandinavian Defense, Main Lines, Mieses Variation"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.d4 Nf6","B01","30.9%","40.4%","28.8%"
"Scandinavian Defense, Marshall Variation"," 1.e4 d5 2.exd5 Nf6 3.d4 Nxd5","B01","31.8%","41.6%","26.6%"
"Scandinavian Defense, Mieses-Kotroc Variation"," 1.e4 d5 2.exd5 Qxd5","B01","25.9%","44.6%","29.5%"
"Scandinavian Defense, Modern Variation"," 1.e4 d5 2.exd5 Nf6 3.d4","B01","56.1%","21.4%","22.5%"
"Scandinavian Defense, Modern Variation"," 1.e4 d5 2.exd5 Nf6","B01","32.9%","40.6%","26.5%"
"Scandinavian Defense, Modern Variation, Gipslis Variation"," 1.e4 d5 2.exd5 Nf6 3.d4 Nxd5 4.Nf3 Bg4","B01","25.3%","44.8%","30.0%"
"Scandinavian Defense, Panov Transfer"," 1.e4 d5 2.exd5 Nf6 3.c4 c6","B01","34.6%","36.4%","29.0%"
"Scandinavian Defense, Portuguese Variation"," 1.e4 d5 2.exd5 Nf6 3.d4 Bg4","B01","34.7%","40.0%","25.3%"
"Scandinavian Defense, Portuguese Variation, Portuguese Gambit"," 1.e4 d5 2.exd5 Nf6 3.d4 Bg4 4.f3 Bf5 5.Bb5+ Nbd7","B01","26.5%","45.9%","27.6%"
"Scandinavian Defense, Richter Variation"," 1.e4 d5 2.exd5 Nf6 3.d4 Nxd5 4.Nf3 g6","B01","25.8%","43.3%","30.9%"
"Scandinavian Defense, Schiller-Pytel Variation"," 1.e4 d5 2.exd5 Qxd5 3.Nc3 Qd6 4.d4 c6","B01","26.3%","41.7%","32.0%"
"Scotch Game, Classical Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5","C45","32.3%","40.5%","27.2%"
"Scotch Game, Classical Variation, Blackburne Attack"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Be3 Qf6 6.c3 Nge7 7.Qd2","C45","37.2%","34.1%","28.7%"
"Scotch Game, Classical Variation, Intermezzo Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Nxc6 Qf6","C45","27.1%","35.3%","37.5%"
"Scotch Game, Classical Variation, Millennium Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Be3 Qf6 6.c3 Qg6","C45","42.7%","32.8%","24.5%"
"Scotch Game, General"," 1.e4 e5 2.Nf3 Nc6 3.d4","C44","71.8%","14.8%","13.4%"
"Scotch Game, General"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4","C45","49.2%","25.3%","25.5%"
"Scotch Game, GÃ¶ring Gambit"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.c3","C44","45.2%","31.8%","23.0%"
"Scotch Game, GÃ¶ring Gambit, Double Pawn Sacrifice"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.c3 dxc3 5.Bc4","C44","51.0%","32.3%","16.7%"
"Scotch Game, GÃ¶ring Gambit, Main Line"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.c3 dxc3 5.Nxc3 Bb4","C44","29.4%","52.5%","18.2%"
"Scotch Game, Haxo Gambit"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bc5","C45","35.9%","46.4%","17.7%"
"Scotch Game, Horwitz Attack"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Qh4 5.Nb5","C45","45.1%","32.7%","22.2%"
"Scotch Game, Malaniuk Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bb4+","C45","33.9%","32.2%","34.0%"
"Scotch Game, Meitner Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Be3 Qf6 6.c3 Nge7 7.Nc2","C45","26.4%","35.4%","38.2%"
"Scotch Game, Mieses Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nf6 5.Nxc6 bxc6 6.e5","C45","38.0%","29.0%","33.0%"
"Scotch Game, Modern Defense"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Qh4 5.Nc3 Bb4","C45","35.1%","49.7%","15.2%"
"Scotch Game, Potter Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Nb3","C45","39.1%","31.7%","29.2%"
"Scotch Game, Romanishin Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Nb3 Bb4+","C45","38.6%","32.4%","29.1%"
"Scotch Game, Schmidt Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nf6","C45","31.5%","32.4%","36.1%"
"Scotch Game, Scotch Gambit"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4","C44","57.4%","23.9%","18.6%"
"Scotch Game, Scotch Gambit, Advance Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Nf6 5.e5","C45","38.8%","34.5%","26.7%"
"Scotch Game, Scotch Gambit, GÃ¶ring Gambit, Declined"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.c3 d5","C44","32.0%","34.1%","33.9%"
"Scotch Game, Scotch Gambit, Kingside Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Nf6 5.e5 Ng4","C45","40.9%","30.4%","28.7%"
"Scotch Game, Scotch Gambit, London Defense"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bb4+","C44","20.6%","67.9%","11.6%"
"Scotch Game, Scotch Gambit, Saratt Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bc5 5.Ng5","C44","38.5%","40.6%","21.0%"
"Scotch Game, Steinitz Variation"," 1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Qh4","C45","49.1%","31.5%","19.4%"
"Semi-Slav Defense, Accelerated Meran Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 a6","D45","24.0%","31.1%","44.9%"
"Semi-Slav Defense, Accepted"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.Bg5 dxc4","D44","38.9%","33.9%","27.2%"
"Semi-Slav Defense, Acclerated Move Order"," 1.d4 d5 2.c4 e6 3.Nc3 c6","D31","33.0%","35.0%","32.0%"
"Semi-Slav Defense, Anti-Moscow Gambit"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.Bg5 h6 6.Bh4","D44","41.9%","34.1%","24.0%"
"Semi-Slav Defense, Bogoljubow Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 Be7","D46","18.4%","50.1%","31.4%"
"Semi-Slav Defense, Botvinnik System"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.Bg5 dxc4 6.e4 b5 7.e5 h6 8.Bh4 g5 9.Nxg5","D44","38.2%","29.5%","32.2%"
"Semi-Slav Defense, Botvinnik System, Alatortsev System"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.Bg5 dxc4 6.e4 b5 7.e5 h6 8.Bh4 g5 9.Nxg5 Nd5","D44","33.6%","41.4%","25.0%"
"Semi-Slav Defense, Botvinnik System, Ekstrom Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.Bg5 dxc4 6.e4 b5 7.e5 h6 8.Bh4 g5 9.exf6 gxh4 10.Ne5","D44","43.1%","27.9%","29.0%"
"Semi-Slav Defense, Botvinnik System, Lilienthal Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.Bg5 dxc4 6.e4 b5 7.e5 h6 8.Bh4 g5 9.Nxg5 hxg5 10.Bxg5 Nbd7 11.g3","D44","50.2%","25.8%","24.0%"
"Semi-Slav Defense, Botvinnik Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.Bg5 dxc4 6.e4","D44","41.4%","31.6%","27.1%"
"Semi-Slav Defense, Chigorin Defense"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 Bd6","D46","21.6%","47.2%","31.2%"
"Semi-Slav Defense, General"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6","D43","24.2%","39.4%","36.4%"
"Semi-Slav Defense, Main Lines"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3","D46","38.9%","22.9%","38.2%"
"Semi-Slav Defense, Main Lines"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3","D45","53.2%","20.2%","26.6%"
"Semi-Slav Defense, Marshall Gambit"," 1.d4 d5 2.c4 e6 3.Nc3 c6 4.e4","D31","49.9%","23.7%","26.4%"
"Semi-Slav Defense, Marshall Gambit, Forgotten Variation"," 1.d4 d5 2.c4 e6 3.Nc3 c6 4.e4 dxe4 5.Nxe4 Bb4+ 6.Nc3","D31","31.1%","33.8%","35.1%"
"Semi-Slav Defense, Marshall Gambit, Main Line"," 1.d4 d5 2.c4 e6 3.Nc3 c6 4.e4 dxe4 5.Nxe4 Bb4+ 6.Bd2","D31","44.8%","27.6%","27.7%"
"Semi-Slav Defense, Meran Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5","D47","25.3%","33.2%","41.5%"
"Semi-Slav Defense, Meran Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6","D48","36.5%","33.1%","30.4%"
"Semi-Slav Defense, Meran Variation, Blumenfeld Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5 cxd4 11.Nxb5","D49","40.8%","25.3%","34.0%"
"Semi-Slav Defense, Meran Variation, Lundin Variation"," 1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 b4","D47","23.3%","33.5%","43.1%"
